id,tweetText,tweetURL,type,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1158185619161518080,@mannuelafpe :’’’’v,https://x.com/undefined/status/1158185619161518080,tweet,@undefined,1,0,2,103,-,1,2019-08-04 20:19:04,,
1157100216320966656,"eyae cayaiiitaaaaa peropal sexoea trebidaaaaa ioseeee

mariwanai vevidaaaaa gosan dosela bidaaaa comoeeeee",https://x.com/undefined/status/1157100216320966656,tweet,@undefined,489,410,7883,40405,-,94,2019-08-01 20:26:04,,
1156356075337203713,"Para los que no saben: Mamani Mamani es un artista SUMAMENTE reconocido en Bolivia. Su arte de verdad es MUY valioso, y me siento honrado de haber pasado tiempo con él. Vaya, esto podría valer MUCHO. Su arte es abstracto y lo aprecio al 100%. Pero el meme está bueno :)",https://x.com/undefined/status/1156356075337203713,tweet,@undefined,138,11,468,23217,-,21,2019-07-30 19:09:07,,
1156354830031556608,ste men :v https://t.co/mfVAdupTjj,https://x.com/undefined/status/1156354830031556608,tweet,@undefined,362,110,2425,49083,-,65,2019-07-30 19:04:10,https://pbs.twimg.com/media/EAwyliXWkAAVdX0.jpg,
1155627303709396992,¿Que cuánto me gusta el perreo? Digamos que mi trasero debería estarle pagando permiso de vivienda al suelo.,https://x.com/undefined/status/1155627303709396992,tweet,@undefined,231,208,3632,32401,-,73,2019-07-28 18:53:14,,
1155178590457204736,@ed_moreville XD XD XD,https://x.com/undefined/status/1155178590457204736,tweet,@undefined,3,0,5,354,-,0,2019-07-27 13:10:12,,
1155177941980057601,"Nunca he escuchado en Bolivia a alguien decir “sí”.

Estos cracks para todo dicen “yaaaaa”. Jajajaja 🇧🇴",https://x.com/undefined/status/1155177941980057601,tweet,@undefined,402,94,731,23299,-,24,2019-07-27 13:07:38,,
1154524747797094401,De vuelta en Bolivia 🇧🇴 😍 https://t.co/AinjKeigzi,https://x.com/undefined/status/1154524747797094401,tweet,@undefined,344,45,560,25104,-,6,2019-07-25 17:52:04,"https://pbs.twimg.com/media/EAWyIlTXkAE6IQn.jpg,https://pbs.twimg.com/media/EAWyIlUX4AAkItf.jpg",
1153859518603956224,@Frank_MorenoBSC Jajajaja OLV,https://x.com/undefined/status/1153859518603956224,tweet,@undefined,3,0,3,582,-,0,2019-07-23 21:48:41,,
1153859011768438785,"Saludos HDTTPM, no estoy mamadísimo, pero soy bien pelado. https://t.co/lH5Fl0EHwE",https://x.com/undefined/status/1153859011768438785,tweet,@undefined,372,50,1588,36991,-,37,2019-07-23 21:46:40,https://pbs.twimg.com/media/EANUpu-WsAEqYYA.jpg,
1153381405973504000,@AntonioHPaz1 Pronto pronto 🇭🇳,https://x.com/undefined/status/1153381405973504000,tweet,@undefined,29,29,39,452,-,1,2019-07-22 14:08:50,,
1153381042423832576,"@Kenyis_gonzalez Oye, buena gorra 😎",https://x.com/undefined/status/1153381042423832576,tweet,@undefined,3,1,1,193,-,0,2019-07-22 14:07:23,,
1153380955719176192,@Kei65603733 GRACIAS CRICK 😍,https://x.com/undefined/status/1153380955719176192,tweet,@undefined,2,0,0,237,-,0,2019-07-22 14:07:03,,
1153380763657744385,"@harryg128 GRACIAS, CRUCKKK 😎",https://x.com/undefined/status/1153380763657744385,tweet,@undefined,1,0,0,253,-,0,2019-07-22 14:06:17,,
1153380346290946049,"@MiguelGamboaa Tengo la agenda llena todo este mes y el que viene :( Dije a la burgerrr, yo quiero naturaleza y grabar videos 😛",https://x.com/undefined/status/1153380346290946049,tweet,@undefined,2,1,12,836,-,0,2019-07-22 14:04:37,,
1153379906816008192,"@ana_salas5 Ya lo viste?! Qué veloz! Jajaja, quedó perro, no? 😎😁",https://x.com/undefined/status/1153379906816008192,tweet,@undefined,6,0,3,463,-,0,2019-07-22 14:02:53,,
1153379589403684866,"Este fin se supone que debía ir a Tomorrowland. Ya tenía mi boleto y todo. A la mera hora, quise hacer un viaje diferente, y vine a Guatemala. Jajajaja 🇬🇹🤷🏾‍♂️

Pues caminé por volcanes, me asombré, conocí gente increíble y grabé excelentes videos. Muy feliz con mi decisión 😍🌋 https://t.co/A8h65kVpBB",https://x.com/undefined/status/1153379589403684866,tweet,@undefined,1050,543,2699,50189,-,31,2019-07-22 14:01:37,"https://pbs.twimg.com/media/EAGgngOXkAIfu1Y.jpg,https://pbs.twimg.com/media/EAGgngPXUAEUrhD.jpg,https://pbs.twimg.com/media/EAGgngOXUAAeZXK.jpg,https://pbs.twimg.com/media/EAGgngOWkAAaT23.jpg",
1153090927004717056,"Qué chilero tu chucho, colocho 🇬🇹 Traducción: “Qué bonito tu perro, persona de cabello rizado” https://t.co/VpSWZjf62j",https://x.com/undefined/status/1153090927004717056,tweet,@undefined,397,106,1887,35519,-,42,2019-07-21 18:54:35,https://pbs.twimg.com/media/EACZ0sXXkAAhn6W.jpg,
1152718080939892738,Desde los cerros verdes de Guatemala se continúa viendo claramente que no te ama. https://t.co/FHJwnCyn6D,https://x.com/undefined/status/1152718080939892738,tweet,@undefined,1181,998,7797,73432,-,134,2019-07-20 18:13:01,https://pbs.twimg.com/media/D_9G-1SWwAAjkLU.jpg,
1152623952445001729,"Yo no ronco. Yo sueño que soy una moto.

JAJAJWJS XD",https://x.com/undefined/status/1152623952445001729,tweet,@undefined,474,260,2792,36557,-,71,2019-07-20 11:58:59,,
1152403321401032705,@wonicawartinez Lo es :v,https://x.com/undefined/status/1152403321401032705,tweet,@undefined,7,1,7,219,-,0,2019-07-19 21:22:17,,
1152357727311663106,"@MirleyMondongo Excelente labor, CRICK 😎",https://x.com/undefined/status/1152357727311663106,tweet,@undefined,3,0,1,175,-,0,2019-07-19 18:21:06,,
1152357506095734784,@MikeJimnz GRACIAS CRUCKKK 😍,https://x.com/undefined/status/1152357506095734784,tweet,@undefined,6,0,3,221,-,0,2019-07-19 18:20:13,,
1152357312591486977,@wonicawartinez EL MOMENTO EXACTOOO 😍😍,https://x.com/undefined/status/1152357312591486977,tweet,@undefined,4,0,8,424,-,1,2019-07-19 18:19:27,,
1152356850421174273,@gabsgonz Woooowww! Qué bello collage 😍😍😍 GRACIAS!!!,https://x.com/undefined/status/1152356850421174273,tweet,@undefined,5,0,8,1052,-,1,2019-07-19 18:17:37,,
1152321266235400192,"En Guatemala usan la palabra “paloma” para referirse al miembro masculino. Entonces la gente en la calle seguido me dice “JAJA, ¿y sí es cierto que eres el rey de las PALOMAS? XD”

Y yo tengo que pretender siempre que es la primera vez que me lo dicen. Me caen bien, los crucks 🇬🇹",https://x.com/undefined/status/1152321266235400192,tweet,@undefined,695,180,2348,47964,-,65,2019-07-19 15:56:13,,
1152010220924596224,25 MELONES 🍈 https://t.co/JmG08LafD9,https://x.com/undefined/status/1152010220924596224,tweet,@undefined,1991,429,3898,118919,-,42,2019-07-18 19:20:14,https://pbs.twimg.com/media/D_zDMBwWsAIXjT7.jpg,
1151566244845412357,"Wow, desperté y mi teléfono era un caos. Veo que les encanta el chisme 😂 Todos pueden creer lo que quieran y pensar como gusten. Yo estoy feliz y tranquilo. Somos una comunidad de seguidores bien cool que no tiene por qué estar cayendo en estos juegos de “polémicas”. Los quiero.",https://x.com/undefined/status/1151566244845412357,tweet,@undefined,5819,2627,12966,170317,-,262,2019-07-17 13:56:02,,
1150950992210305024,"Ya duérmase, abuelo. Ya está borracho. https://t.co/uWFLqBNJ5l",https://x.com/undefined/status/1150950992210305024,tweet,@undefined,1151,110,1592,47540,-,31,2019-07-15 21:11:14,https://pbs.twimg.com/media/D_j_0uuUcAA4PQM.jpg,
1150641322132496384,"@Marieshmallows @fertzx Como que un río que desapareció?! Eso está bueno, cuéntame más",https://x.com/undefined/status/1150641322132496384,tweet,@undefined,30,0,10,1131,-,0,2019-07-15 00:40:43,,
1150639917799825408,@MayEsteban_ Detállame porfa!!! :),https://x.com/undefined/status/1150639917799825408,tweet,@undefined,19,0,6,386,-,0,2019-07-15 00:35:08,,
1150639444850094080,@javierhrzgt Eso está muy interesante!!,https://x.com/undefined/status/1150639444850094080,tweet,@undefined,14,0,4,901,-,0,2019-07-15 00:33:16,,
1150633693633044485,"Llevo un rato con ganas de ir a Guatemala 🇬🇹

Me imagino qua hay varios seguidores de por allá.

¿Qué podría hacer por allá? ¿Qué está interesante/raro/perturbador que pueda documentar para el canal?

Estoy emocionado, ojalá me dé tiempo de hacer el viaje. LOS LEO 👀 🇬🇹",https://x.com/undefined/status/1150633693633044485,tweet,@undefined,2294,230,1372,25632,-,31,2019-07-15 00:10:24,,
1150607020166459392,"Te invito a que dones tu cerebro a alguien que sí pueda utilizarlo, crick.",https://x.com/undefined/status/1150607020166459392,tweet,@undefined,274,226,6325,41926,-,123,2019-07-14 22:24:25,,
1150576470621917184,Ya duérmanse q leros https://t.co/tAtWYaC3Rt,https://x.com/undefined/status/1150576470621917184,tweet,@undefined,262,140,2546,22304,-,209,2019-07-14 20:23:01,https://pbs.twimg.com/ext_tw_video_thumb/1150576442461360129/pu/img/DVG_xbaGIKkzFgBF.jpg,https://video.twimg.com/ext_tw_video/1150576442461360129/pu/vid/480x592/BwFBaLZIf_FbmRLR.mp4?tag=10
1150439852279775233,@wonicawartinez Jajajaja. Jordi ENP no trae NADA,https://x.com/undefined/status/1150439852279775233,tweet,@undefined,1,0,4,236,-,0,2019-07-14 11:20:09,,
1150175189487050752,"Traigo a la clica bien prendida en la Toyota

Todos andamos pelones y siempre fumando mota

AHORA PUES ÁNDALE NO TE ME PASES DE IDIOTAAAA @MxAlemanMx https://t.co/g4GJJSGdIH",https://x.com/undefined/status/1150175189487050752,tweet,@undefined,131,46,802,17515,-,29,2019-07-13 17:48:29,https://pbs.twimg.com/media/D_Y-PCJW4AAj8ri.jpg,
1149887125699158016,"@nsandobal_ Excelente selección, jefe 😎😎",https://x.com/undefined/status/1149887125699158016,tweet,@undefined,2,0,6,514,-,0,2019-07-12 22:43:49,,
1149885745987031042,"Qué pasa capo, crack, genio, ídolo, artista, master, campeón, máquina, tigre, fiera, toro, terremoto, maremoto, relámpago, tsunami, demoledor, indomable, mente suprema, maestro del Kung fu, guerrero, inigualable.

Que pases una buena noche.",https://x.com/undefined/status/1149885745987031042,tweet,@undefined,347,468,6565,46108,-,968,2019-07-12 22:38:20,,
1149330594129686528,"@MateoCano_ Jajajajaja, SSSIIIII",https://x.com/undefined/status/1149330594129686528,tweet,@undefined,0,0,0,54,-,0,2019-07-11 09:52:21,,
1149167199556460544,"@kiki_UuUr Wowowowww, gracias CRUCKKK 😎🔥",https://x.com/undefined/status/1149167199556460544,tweet,@undefined,3,0,2,112,-,0,2019-07-10 23:03:05,,
1149160715204222976,"A ver. Chiste chiste.

¿Qué le dijo un jardinero a otro jardinero? Nos vemos cuando podamos.

Cuando PODAMOS.

Jajajsjsjwjw XD XD",https://x.com/undefined/status/1149160715204222976,tweet,@undefined,805,395,4915,51450,-,167,2019-07-10 22:37:19,,
1149130987231698945,"@najesker Tal vez no se convirtió a tu moneda local! Cuesta 50 dólares! Jajaja, creo que es buen precio 😎😁",https://x.com/undefined/status/1149130987231698945,tweet,@undefined,8,0,1,112,-,0,2019-07-10 20:39:11,,
1149129559448727552,"¡Estoy emocionado, CRACKS! Por fin se logró. Ya a la venta la chamarra que diseñé junto con mi equipo en Rey Palomo 😍 Hermosa, bellísima, audaz. La prenda que más me ha gustado en lo que llevamos con la marca.

🛍 Cómprala aquí, cruck 👉🏽 https://t.co/RCA015F8OG https://t.co/0r6dwYlgLn",https://x.com/undefined/status/1149129559448727552,tweet,@undefined,272,94,480,12080,-,32,2019-07-10 20:33:31,"https://pbs.twimg.com/media/D_KHPM9XUAAPQet.jpg,https://pbs.twimg.com/media/D_KHPM_XoAYNonG.jpg,https://pbs.twimg.com/media/D_KHPNAXkAI_zZv.jpg,https://pbs.twimg.com/media/D_KHPNAXkAECRWx.jpg",
1149048023936192512,Mañana no hay clases https://t.co/QeAk5xRs0e,https://x.com/undefined/status/1149048023936192512,tweet,@undefined,769,903,7263,54856,-,496,2019-07-10 15:09:31,https://pbs.twimg.com/ext_tw_video_thumb/1149047914905260032/pu/img/TxeO5mA_lwhV7PMI.jpg,https://video.twimg.com/ext_tw_video/1149047914905260032/pu/vid/720x1280/lQizIhCP3yHPO_wk.mp4?tag=10
1148680211069886469,Anoche recibí este mensaje. Estoy muy confundido. https://t.co/Pueonc4ZL5,https://x.com/undefined/status/1148680211069886469,tweet,@undefined,682,224,1846,42189,-,70,2019-07-09 14:47:58,https://pbs.twimg.com/media/D_Duj9VWsAAzg1Q.jpg,
1148395187162382336,"Si un maya se desmaya, ¿sigue siendo maya? XD XD",https://x.com/undefined/status/1148395187162382336,tweet,@undefined,813,370,4961,47246,-,131,2019-07-08 19:55:23,,
1147904554710626305,La última peli de Annabelle ya parece episodio de Scooby Doo.,https://x.com/undefined/status/1147904554710626305,tweet,@undefined,220,203,2318,30164,-,32,2019-07-07 11:25:47,,
1147586750484799488,"Suscríbanse a mi canal y síganme en todas mis redes para terminar con el cambio climático, gracias.",https://x.com/undefined/status/1147586750484799488,tweet,@undefined,252,145,1877,27920,-,22,2019-07-06 14:22:57,,
1147344503805796352,@MikeJimnz Jajajajaja WOWOWWW,https://x.com/undefined/status/1147344503805796352,tweet,@undefined,2,0,0,123,-,0,2019-07-05 22:20:20,,
1147325759473758208,"@nabileahumada JAJA, momazos de antaño. Las leyendas nunca mueren :’)",https://x.com/undefined/status/1147325759473758208,tweet,@undefined,4,0,3,204,-,0,2019-07-05 21:05:51,,
1147209337795801089,@daurinleo6 ke nibel de crick,https://x.com/undefined/status/1147209337795801089,tweet,@undefined,0,0,8,509,-,0,2019-07-05 13:23:14,,
1147165944076210177,"1. Dandome un duchaso jejejeje

2. Todo jabonado jajjjajajajjajjaj

3. Despues del enjuague jejejejeje mas guapo

4. Q  tal  lokis https://t.co/emEJD2x2Uv",https://x.com/undefined/status/1147165944076210177,tweet,@undefined,505,472,3642,46257,-,106,2019-07-05 10:30:49,"https://pbs.twimg.com/media/D-uNV12WwAAFyRp.jpg,https://pbs.twimg.com/media/D-uNV17WwAArq4s.jpg,https://pbs.twimg.com/media/D-uNV12XkAA0xUR.jpg,https://pbs.twimg.com/media/D-uNV12XUAMw2Qo.jpg",
1146898330175324160,"Nunca me ha gustado ese comentario de “Qué desperdicio... Tan guapo y es gay” o “tan guapa y es lesbiana”

Digo, de por sí ni te harían caso, bro. ¿Por qué sería un “desperdicio”?",https://x.com/undefined/status/1146898330175324160,tweet,@undefined,454,419,10012,59401,-,162,2019-07-04 16:47:24,,
1146467169997164548,"@rick_dinky Sí, obvio es eso jeje saludos",https://x.com/undefined/status/1146467169997164548,tweet,@undefined,3,0,17,1335,-,2,2019-07-03 12:14:08,,
1146466609587863559,"Ah, no sirve WhatsApp, con razón! Yo pensé que no me contestaba porque me estaba ignorando, jajaja. Ya ha de llevar días fallando. Qué tonto, seguro ahorita que sirva me contesta. Jajaja.",https://x.com/undefined/status/1146466609587863559,tweet,@undefined,607,1268,20938,100518,-,295,2019-07-03 12:11:54,,
1146462125264527360,"No sirve Instagram, y tenía unos videos twerkeando bien perrón que quería subir :(",https://x.com/undefined/status/1146462125264527360,tweet,@undefined,343,117,1749,36304,-,17,2019-07-03 11:54:05,,
1145901801809612800,"@Cristian_2dc CHAVOOOSSS, el que no quiera se puede ir. Veinte lagartijas, prros",https://x.com/undefined/status/1145901801809612800,tweet,@undefined,5,0,4,306,-,0,2019-07-01 22:47:34,,
1145875977341267968,"@Eduardo29400987 Ne memessss, ahí voy!!! VA QUEDANDO PERRO",https://x.com/undefined/status/1145875977341267968,tweet,@undefined,1,0,2,229,-,0,2019-07-01 21:04:57,,
1145845797512073216,"¿A qué hora sales del cole, morrita? https://t.co/l7ktBuWssz",https://x.com/undefined/status/1145845797512073216,tweet,@undefined,412,181,1626,41007,-,35,2019-07-01 19:05:01,"https://pbs.twimg.com/media/D-bcrE1U8AEHUDQ.jpg,https://pbs.twimg.com/media/D-bcrEwUwAA85Zw.jpg",
1145502763591360513,@MontsePDCxSV XD XD,https://x.com/undefined/status/1145502763591360513,tweet,@undefined,1,0,1,146,-,0,2019-06-30 20:21:55,,
1145502382069075968,"Ya deja el crack, cruck.",https://x.com/undefined/status/1145502382069075968,tweet,@undefined,143,28,1386,21489,-,12,2019-06-30 20:20:24,,
1144759847927341056,Es una falta de respeto que Luisito se haya tomado fotos en el Castillo de Drácula porque Drácula bebió la sangre de muchos inocentes. https://t.co/WTKUllXkXE,https://x.com/undefined/status/1144759847927341056,tweet,@undefined,215,51,876,25480,-,18,2019-06-28 19:09:51,https://pbs.twimg.com/media/D-MBAziWkAEgUOv.jpg,
1144707809352794113,"Luisillo en 2019: Reservé el castillo de Drácula para mí solito.

2020: Compro el castillo de Drácula.

2021: Conocí a un hombre amable que me mordió el cuello.

2022: ¿Por qué ya no puedo salir durante el día? 🧛🏽‍♂️ https://t.co/mM8tWiabKy",https://x.com/undefined/status/1144707809352794113,tweet,@undefined,116,35,1129,20633,-,51,2019-06-28 15:43:04,"https://pbs.twimg.com/media/D-LRq5GX4AAEDXs.jpg,https://pbs.twimg.com/media/D-LRq45WwAAglDm.jpg",
1144653935157940227,"ALTO AHÍ, MALHECHOR

Sólo para recordarte que tienes que tomar agua durante el día. Échate un vasote bien sabroso y helado.

Es por tu bien, hijo del chorizo.

SIGUE CON LO QUE ESTABAS, ADIÓS",https://x.com/undefined/status/1144653935157940227,tweet,@undefined,285,178,5478,36913,-,50,2019-06-28 12:08:59,,
1144397353195102209,@wonicawartinez @JuanBertheau Woooowwww! Qué hermosuraaaa 😍 😍 😍,https://x.com/undefined/status/1144397353195102209,tweet,@undefined,3,0,5,68,-,0,2019-06-27 19:09:25,,
1144396486622531585,No tiene nada de malo besarse entre amigos https://t.co/DQt7bFjYC0,https://x.com/undefined/status/1144396486622531585,tweet,@undefined,456,258,2350,42684,-,75,2019-06-27 19:05:58,https://pbs.twimg.com/media/D-G2iH6XkAEb3tT.jpg,
1144305332329443330,"La gente de Rumania en 1989 se deshizo de un dictador que les hacía mucho daño. Por medio de organización, lo apresaron, enjuiciaron y finalmente lo ejecutaron a bala fría...

Y tú ni siquiera puedes deshacerte de tu novio tóxico.",https://x.com/undefined/status/1144305332329443330,tweet,@undefined,192,287,4050,30434,-,90,2019-06-27 13:03:46,,
1143364811742306304,"Flaquito y desnalgado, trozón asegurado. https://t.co/YGzDYeXmk2",https://x.com/undefined/status/1143364811742306304,tweet,@undefined,406,312,1845,36182,-,96,2019-06-24 22:46:28,https://pbs.twimg.com/media/D94MO7MUcAAFEaS.jpg,
1143362311916158976,"@el_pinax Jajajaja, triste pero real 🤣",https://x.com/undefined/status/1143362311916158976,tweet,@undefined,1,0,0,52,-,0,2019-06-24 22:36:32,,
1143283784252452864,"Saben que soy un fan EMPEDERNIDO de los manjares de McDonald’s, así que cuando me enteré que están estrenando una receta de hamburguesón, TUVE QUE IR A PROBARLA 🍔 JOYA 🤤🍟 #EstoyEnLaCausa https://t.co/3LV6ykp56A",https://x.com/undefined/status/1143283784252452864,tweet,@undefined,115,37,249,5188,-,20,2019-06-24 17:24:30,https://pbs.twimg.com/ext_tw_video_thumb/1143283120193466368/pu/img/fCKynndTEpE7sW-B.jpg,https://video.twimg.com/ext_tw_video/1143283120193466368/pu/vid/1280x720/f1DNnNq33x4Kvv1H.mp4?tag=10
1143200129106755585,"Casi me río, campeón. Más éxito para la próxima, master.",https://x.com/undefined/status/1143200129106755585,tweet,@undefined,116,131,2470,26394,-,126,2019-06-24 11:52:05,,
1142542746437214209,"@JuanamartinezH Gracias, gracias, Juanita! De verdad! Honor!!! 🎩 ♥️",https://x.com/undefined/status/1142542746437214209,tweet,@undefined,5,0,20,1042,-,0,2019-06-22 16:19:52,,
